Date,Transaction ID,Payment Type,Shipping tier,Total revenue,
20251204,4198290,(not set),(not set),265.970001,
20260111,4243507,(not set),(not set),265.970001,
20251223,4219873,(not set),(not set),265.97,
20251229,4223402,(not set),(not set),265.97,
20251211,4206304,(not set),(not set),265.969999,
20260109,4241173,(not set),(not set),265.969998,
20251202,4196786,(not set),(not set),265.960002,
20251128,4193060,(not set),(not set),265.960001,
20251119,4182589,(not set),(not set),265.959998,
20260111,4243329,(not set),(not set),265.869999,
20251219,4216764,(not set),(not set),265.480002,
20251018,4123551,(not set),(not set),265.460002,
20251208,4202430,(not set),(not set),265.27,
20260106,4237735,(not set),(not set),265.170001,
20260107,4238990,(not set),(not set),265.170001,
20260109,4241251,(not set),(not set),265.169999,
20251225,4220961,(not set),(not set),265.169998,
20251203,4197447,(not set),(not set),264.970001,
20251118,4180905,(not set),(not set),264.97,
20260107,4238663,(not set),(not set),264.97,
20260112,4244605,(not set),(not set),264.97,
20251124,4187489,(not set),(not set),264.969998,
20251117,4179898,(not set),(not set),264.88,
20251215,4211747,(not set),(not set),264.870001,
20260101,4225508,(not set),(not set),264.869998,
20251230,4224863,(not set),(not set),264.56,
20260109,4241170,(not set),(not set),264.480001,
20251101,4136412,(not set),(not set),264.359999,
20251125,4187856,(not set),(not set),264.07,
20251021,4127419,(not set),(not set),263.980002,
20260105,4237261,(not set),(not set),263.980001,
20260109,4241294,(not set),(not set),263.980001,
20251121,4184892,(not set),(not set),263.98,
20251204,4198523,(not set),(not set),263.970002,
20251120,4183157,(not set),(not set),263.97,
20251120,4183589,(not set),(not set),263.97,
20251221,4218244,(not set),(not set),263.969999,
20251101,4136962,(not set),(not set),263.95,
20251214,4209770,(not set),(not set),263.479999,
20251028,4132966,(not set),(not set),263.460001,
20251203,4197732,(not set),(not set),262.980001,
20251204,4198640,(not set),(not set),262.980001,
20260109,4241386,(not set),(not set),262.98,
20251126,4189582,(not set),(not set),262.979999,
20251115,4178671,(not set),(not set),262.970001,
20251219,4216191,(not set),(not set),262.879999,
20251205,4199514,(not set),(not set),262.480002,
20251211,4206725,(not set),(not set),262.480001,
20251226,4221715,(not set),(not set),262.480001,
20251107,4165391,(not set),(not set),262.48,
20251208,4202555,(not set),(not set),262.48,
20251230,4224578,(not set),(not set),262.48,
20251109,4170352,(not set),(not set),262.479999,
20251125,4188091,(not set),(not set),262.47,
20260111,4243578,(not set),(not set),262.359998,
20251203,4197412,(not set),(not set),262.280001,
20251016,4119177,(not set),(not set),262.07,
20251212,4207445,(not set),(not set),261.99,
20251020,4126292,(not set),(not set),261.980001,
20251105,4161233,(not set),(not set),261.980001,
20260110,4242617,(not set),(not set),261.980001,
20260113,4245829,(not set),(not set),261.980001,
20251218,4214986,(not set),(not set),261.98,
20251230,4224653,(not set),(not set),261.98,
20260111,4243377,(not set),(not set),261.98,
20251113,4176134,(not set),(not set),261.979999,
20251217,4213635,(not set),(not set),261.979999,
20251116,4179100,(not set),(not set),261.979998,
20251116,4179323,(not set),(not set),261.979998,
20251116,4179582,(not set),(not set),261.979998,
20251201,4195495,(not set),(not set),261.979998,
20260108,4239878,(not set),(not set),261.979998,
20260115,4248033,(not set),(not set),261.979998,
20251016,4120335,(not set),(not set),261.970001,
20251118,4181604,(not set),(not set),261.970001,
20251209,4203661,(not set),(not set),261.970001,
20251209,4203792,(not set),(not set),261.970001,
20251114,4178036,(not set),(not set),261.97,
20251121,4184603,(not set),(not set),261.97,
20251108,4168901,(not set),(not set),261.969999,
20251117,4180748,(not set),(not set),261.949999,
20251108,4168823,(not set),(not set),261.949998,
20260103,4229659,(not set),(not set),261.879998,
20251204,4199304,(not set),(not set),261.870001,
20251221,4218291,(not set),(not set),261.859998,
20251205,4200082,(not set),(not set),261.480002,
20251106,4162282,(not set),(not set),261.160001,
20251208,4202794,(not set),(not set),260.980002,
20251209,4203432,(not set),(not set),260.980002,
20251216,4212524,(not set),(not set),260.980002,
20251130,4194647,(not set),(not set),260.980001,
20260106,4238067,(not set),(not set),260.980001,
20260107,4238776,(not set),(not set),260.980001,
20251101,4136893,(not set),(not set),260.98,
20251218,4215215,(not set),(not set),260.98,
20251223,4219713,(not set),(not set),260.979999,
20251030,4135059,(not set),(not set),260.970001,
20251031,4135737,(not set),(not set),260.97,
20260110,4242683,(not set),(not set),260.969999,
20260104,4233662,(not set),(not set),260.280002,
20251107,4165621,(not set),(not set),259.980002,
20251228,4222826,(not set),(not set),259.98,
20260101,4225369,(not set),(not set),259.979999,
20260101,4225371,(not set),(not set),259.979999,
20251121,4184071,(not set),(not set),259.979998,
20251022,4128229,(not set),(not set),259.970002,
20251021,4127056,(not set),(not set),259.970001,
20260109,4241079,(not set),(not set),259.970001,
20260109,4241083,(not set),(not set),259.970001,
20251110,4172213,(not set),(not set),259.97,
20251116,4179337,(not set),(not set),259.880002,
20251213,4209026,(not set),(not set),259.869999,
20251022,4128624,(not set),(not set),259.460002,
20251021,4127790,(not set),(not set),259.36,
20260112,4243880,(not set),(not set),259.349998,
20260112,4243886,(not set),(not set),259.349998,
20251212,4207722,(not set),(not set),259.180002,
20260111,4243087,(not set),(not set),259.180002,
20251213,4208686,(not set),(not set),259.18,
20251215,4211519,(not set),(not set),259.18,
20260108,4239992,(not set),(not set),259.17,
20251016,2580885,(not set),(not set),258.979999,
20251111,4174640,(not set),(not set),258.979999,
20251125,4187907,(not set),(not set),258.979998,
20251016,4118944,(not set),(not set),258.969999,
20251108,4169143,(not set),(not set),258.959999,
20251217,4213248,(not set),(not set),258.759998,
20251101,4136840,(not set),(not set),258.460001,
20251201,4195389,(not set),(not set),258.269998,
20251208,4202695,(not set),(not set),258.17,
20251215,4211180,(not set),(not set),258.169999,
20251116,4178972,(not set),(not set),257.980001,
20251121,4184821,(not set),(not set),257.979999,
20260114,4246410,(not set),(not set),257.970002,
20251028,4132655,(not set),(not set),257.970001,
20251210,4205084,(not set),(not set),257.970001,
20251215,4211480,(not set),(not set),257.970001,
20251126,4189309,(not set),(not set),257.97,
20251111,4173192,(not set),(not set),257.969998,
20251229,4223880,(not set),(not set),257.969998,
20251221,4217700,(not set),(not set),257.960002,
20251017,4121402,(not set),(not set),257.96,
20260115,4248348,(not set),(not set),257.880002,
20251102,4137660,(not set),(not set),257.77,
20251103,4138196,(not set),(not set),257.77,
20251208,4202334,(not set),(not set),257.379999,
20251215,4211545,(not set),(not set),257.270001,
20251120,4183457,(not set),(not set),257.269998,
20251203,4197982,(not set),(not set),256.980002,
20251110,4172126,(not set),(not set),256.979999,
20251128,4191997,(not set),(not set),256.979998,
20260115,4247784,(not set),(not set),256.979998,
20260106,4237916,(not set),(not set),256.970002,
20251207,4201399,(not set),(not set),256.97,
20251221,4218415,(not set),(not set),256.97,
20251118,4181601,(not set),(not set),256.870001,
20251118,4181323,(not set),(not set),256.849999,
20260112,4244882,(not set),(not set),256.849999,
20251104,4138913,(not set),(not set),256.659998,
20251116,4179562,(not set),(not set),256.480001,
20251029,4133991,(not set),(not set),256.479999,
20251204,4199157,(not set),(not set),256.47,
20251113,4176113,(not set),(not set),256.170001,
20251222,4218914,(not set),(not set),255.98,
20251216,4212161,(not set),(not set),255.970002,
20251216,4212204,(not set),(not set),255.970002,
20251216,4212323,(not set),(not set),255.970002,
20251216,4212449,(not set),(not set),255.970002,
20251107,4166705,(not set),(not set),255.970001,
20251116,4179629,(not set),(not set),255.970001,
20251210,4204737,(not set),(not set),255.97,
20251211,4206120,(not set),(not set),255.97,
20251211,4206910,(not set),(not set),255.97,
20251213,4208408,(not set),(not set),255.97,
20251213,4208552,(not set),(not set),255.97,
20251213,4209041,(not set),(not set),255.97,
20251219,4216206,(not set),(not set),255.97,
20251215,4210796,(not set),(not set),255.969999,
20251217,4213411,(not set),(not set),255.969998,
20251130,4194760,(not set),(not set),255.169998,
20251121,4184017,(not set),(not set),254.970001,
20251118,4181548,(not set),(not set),254.969998,
20260103,4229290,(not set),(not set),254.969998,
20251030,4135032,(not set),(not set),254.96,
20260111,4243359,(not set),(not set),254.580002,
20260113,4246043,(not set),(not set),254.480001,
20251117,4180041,(not set),(not set),254.479999,
20251021,4127644,(not set),(not set),254.470001,
20260105,4235234,(not set),(not set),254.269998,
20251026,4131244,(not set),(not set),254.059999,
20251121,4184214,(not set),(not set),253.980001,
20251214,4209879,(not set),(not set),253.980001,
20251110,4172074,(not set),(not set),253.98,
20251025,4130752,(not set),(not set),253.979999,
20251220,4217613,(not set),(not set),253.979999,
20260114,4246807,(not set),(not set),253.979999,
20251028,4132598,(not set),(not set),253.97,
20251229,4223725,(not set),(not set),253.969999,
20251126,4189615,(not set),(not set),253.969998,
20260104,4233252,(not set),(not set),253.969998,
20251025,4130741,(not set),(not set),253.480001,
20251217,4214458,(not set),(not set),252.980002,
20251101,4136634,(not set),(not set),252.98,
20251116,4179713,(not set),(not set),252.98,
20260107,4239208,(not set),(not set),252.98,
20260102,4227950,(not set),(not set),252.979999,
20251025,4130357,(not set),(not set),252.979998,
20251122,4185550,(not set),(not set),252.97,
20251120,4183562,(not set),(not set),252.969999,
20260102,4227534,(not set),(not set),252.969999,
20260104,4232952,(not set),(not set),252.88,
20260103,4230455,(not set),(not set),252.879999,
20251020,4126159,(not set),(not set),252.480001,
20251113,4176402,(not set),(not set),252.480001,
20251115,4178337,(not set),(not set),252.480001,
20251117,4179899,(not set),(not set),252.480001,
20260114,4247182,(not set),(not set),252.480001,
20251101,4136509,(not set),(not set),252.48,
20251108,4167779,(not set),(not set),252.48,
20251108,4168950,(not set),(not set),252.48,
20251110,4171995,(not set),(not set),252.48,
20251216,4212387,(not set),(not set),252.48,
20251222,4218595,(not set),(not set),252.48,
20251222,4219094,(not set),(not set),252.48,
20260102,4226836,(not set),(not set),252.48,
20251114,4177252,(not set),(not set),252.479999,
20251209,4203591,(not set),(not set),252.479999,
20260113,4245436,(not set),(not set),252.479999,
20251107,4162646,(not set),(not set),252.479998,
20251107,4163010,(not set),(not set),252.479998,
20251107,4163091,(not set),(not set),252.479998,
20251107,4166269,(not set),(not set),252.479998,
20251107,4167099,(not set),(not set),252.479998,
20251109,4170057,(not set),(not set),252.479998,
20251109,4170470,(not set),(not set),252.479998,
20251202,4196890,(not set),(not set),252.479998,
20260109,4241747,(not set),(not set),252.479998,
20251118,4181649,(not set),(not set),252.460001,
20251108,4168702,(not set),(not set),252.279999,
20251120,4183609,(not set),(not set),252.26,
20251117,4180078,(not set),(not set),252.240001,
20251218,4214574,(not set),(not set),252.07,
20251015,4116875,(not set),(not set),251.980002,
20260113,4245435,(not set),(not set),251.980002,
20251026,4131417,(not set),(not set),251.980001,
20251208,4202331,(not set),(not set),251.98,
20251129,4193823,(not set),(not set),251.979999,
20251215,4210642,(not set),(not set),251.979999,
20251216,4212434,(not set),(not set),251.979999,
20251123,4185874,(not set),(not set),251.970002,
20251016,4113678,(not set),(not set),251.97,
20260106,4238472,(not set),(not set),251.97,
20251115,4178900,(not set),(not set),251.969999,
20251212,4208340,(not set),(not set),251.969998,
20251119,4182131,(not set),(not set),251.959998,
20251216,4212414,(not set),(not set),251.890001,
20251122,4185289,(not set),(not set),251.58,
20251105,4150625,(not set),(not set),251.56,
20251121,4184552,(not set),(not set),251.489998,
20251202,4196619,(not set),(not set),251.479999,
20251028,4133165,(not set),(not set),251.350001,
20251122,4185586,(not set),(not set),250.980002,
20251130,4194537,(not set),(not set),250.98,
20251120,4183755,(not set),(not set),250.979999,
20251211,4207049,(not set),(not set),250.979999,
20260112,4244621,(not set),(not set),250.979998,
20251215,4211008,(not set),(not set),250.970002,
20260106,4238125,(not set),(not set),250.970002,
20251211,4206710,(not set),(not set),250.970001,
20251228,4223033,(not set),(not set),250.97,
20251112,4175374,(not set),(not set),250.949998,
20251228,4223208,(not set),(not set),250.889998,
20260104,4232861,(not set),(not set),250.859999,
20251018,4123433,(not set),(not set),250.460002,
20251113,4176434,(not set),(not set),250.260002,
20251024,4129471,(not set),(not set),250.140002,
20251127,4190693,(not set),(not set),249.990002,
20251115,4178393,(not set),(not set),249.980002,
20251219,4216401,(not set),(not set),249.980002,
20251219,4216899,(not set),(not set),249.980002,
20251210,4205561,(not set),(not set),249.980001,
20251216,4212122,(not set),(not set),249.980001,
20251216,4213005,(not set),(not set),249.980001,
20251107,4164268,(not set),(not set),249.98,
20251218,4214570,(not set),(not set),249.98,
20251209,4204337,(not set),(not set),249.979999,
20260105,4235738,(not set),(not set),249.979998,
20251022,4128687,(not set),(not set),249.959999,
20260113,4245537,(not set),(not set),249.939999,
20251108,4167570,(not set),(not set),249.879998,
20251113,4176027,(not set),(not set),249.87,
20251105,4150417,(not set),(not set),249.79,
20260107,4238981,(not set),(not set),249.769998,
20251215,4210709,(not set),(not set),249.570001,
20251015,4117150,(not set),(not set),249.47,
20251020,4126566,(not set),(not set),249.450001,
20251102,4137406,(not set),(not set),249.359999,
20251028,4132758,(not set),(not set),248.98,
20251203,4197444,(not set),(not set),248.98,
20251215,4211098,(not set),(not set),248.98,
20251118,4181310,(not set),(not set),248.970001,
20251118,4181324,(not set),(not set),248.970001,
20251227,4221975,(not set),(not set),248.970001,
20251130,4194673,(not set),(not set),248.879999,
20251208,4202657,(not set),(not set),248.870001,
20251106,4161941,(not set),(not set),248.48,
20251204,4199094,(not set),(not set),248.479999,
20251209,4203592,(not set),(not set),248.479999,
20251031,4135379,(not set),(not set),248.45,
20251120,4183342,(not set),(not set),248.270001,
20251117,4180636,(not set),(not set),248.269999,
20251224,4220897,(not set),(not set),248.18,
20260113,4245622,(not set),(not set),247.979999,
20251122,4185231,(not set),(not set),247.979998,
20260115,4248172,(not set),(not set),247.970002,
20260106,4237976,(not set),(not set),247.97,
20251108,4168254,(not set),(not set),247.969999,
20251219,4216753,(not set),(not set),247.969999,
20251115,4178535,(not set),(not set),247.969998,
20251211,4206385,(not set),(not set),247.969998,
20260109,4241009,(not set),(not set),247.969998,
20251219,4216450,(not set),(not set),247.960002,
20260108,4239850,(not set),(not set),247.960002,
20251224,4220511,(not set),(not set),247.96,
20251111,4174389,(not set),(not set),247.959999,
20251117,4180538,(not set),(not set),247.95,
20251215,4210495,(not set),(not set),247.48,
20260102,4226661,(not set),(not set),247.479999,
20260107,4238867,(not set),(not set),247.47,
20251210,4205412,(not set),(not set),247.170001,
20251201,4195127,(not set),(not set),247.019999,
20251230,4224336,(not set),(not set),246.990002,
20260111,4243212,(not set),(not set),246.980002,
20251109,4169786,(not set),(not set),246.970002,
20251208,4203382,(not set),(not set),246.97,
20251205,4200256,(not set),(not set),246.969999,
20251216,4212865,(not set),(not set),246.969999,
20251124,4187533,(not set),(not set),246.969998,
20260111,4243326,(not set),(not set),246.959998,
20251110,4172501,(not set),(not set),246.880001,
20251230,4224812,(not set),(not set),246.48,
20251023,4128785,(not set),(not set),246.470001,
20251021,4127764,(not set),(not set),246.46,
20251205,4200231,(not set),(not set),246.380001,
20251019,4124498,(not set),(not set),246.34,
20251116,4179088,(not set),(not set),246.270002,
20251118,4180929,(not set),(not set),246.27,
20251106,4161534,(not set),(not set),246.269999,
20251111,4173285,(not set),(not set),245.980002,
20260103,4229509,(not set),(not set),245.98,
20251030,4134303,(not set),(not set),245.979998,
20251202,4196891,(not set),(not set),245.970002,
20251204,4198941,(not set),(not set),245.970002,
20260114,4247105,(not set),(not set),245.970002,
20260107,4238717,(not set),(not set),245.970001,
20251218,4214945,(not set),(not set),245.97,
20251123,4185889,(not set),(not set),245.969999,
20251208,4202927,(not set),(not set),245.969998,
20260113,4245992,(not set),(not set),245.969998,
20251205,4200217,(not set),(not set),245.96,
20251127,4190454,(not set),(not set),245.880002,
20260112,4244357,(not set),(not set),245.78,
20251217,4213287,(not set),(not set),245.500001,
20251015,4118115,(not set),(not set),245.460001,
20251112,4175135,(not set),(not set),244.98,
20260107,4239357,(not set),(not set),244.98,
20251120,4183272,(not set),(not set),244.979998,
20251112,4175193,(not set),(not set),244.970002,
20251116,4179632,(not set),(not set),244.970001,
20251209,4204454,(not set),(not set),244.970001,
20251124,4186898,(not set),(not set),244.969999,
20251205,4200214,(not set),(not set),244.969999,
20251213,4208911,(not set),(not set),244.969999,
20251213,4208937,(not set),(not set),244.969999,
20251215,4210315,(not set),(not set),244.969999,
20251214,4209428,(not set),(not set),244.959998,
20251113,4176085,(not set),(not set),244.87,
20251111,4174229,(not set),(not set),244.779999,
20251027,4131562,(not set),(not set),244.479999,
20251015,4118098,(not set),(not set),244.470001,
20251222,4218919,(not set),(not set),243.97,
20260101,4225546,(not set),(not set),243.870001,
20251109,4170638,(not set),(not set),243.480001,
20251027,4131806,(not set),(not set),243.47,
20251030,4135133,(not set),(not set),243.46,
20251020,4126478,(not set),(not set),243.459999,
20251018,4123790,(not set),(not set),243.459998,
20251022,4128428,(not set),(not set),243.249999,
20251113,4176079,(not set),(not set),242.979999,
20251202,4196104,(not set),(not set),242.970002,
20251102,4137582,(not set),(not set),242.970001,
20251224,4220649,(not set),(not set),242.970001,
20260103,4229590,(not set),(not set),242.970001,
20260112,4244189,(not set),(not set),242.970001,
20251205,4199781,(not set),(not set),242.97,
20251227,4222598,(not set),(not set),242.97,
20251118,4180988,(not set),(not set),242.969999,
20260110,4242328,(not set),(not set),242.969998,
20251229,4223409,(not set),(not set),242.960002,
20251106,4161597,(not set),(not set),242.959998,
20251202,4195958,(not set),(not set),242.880002,
20251209,4203765,(not set),(not set),242.480002,
20251107,4165329,(not set),(not set),242.480001,
20251128,4192213,(not set),(not set),242.480001,
20251211,4206353,(not set),(not set),242.48,
20251127,4191576,(not set),(not set),242.479999,
20251127,4191708,(not set),(not set),242.479999,
20251218,4214759,(not set),(not set),242.479998,
20251216,4212633,(not set),(not set),242.470001,
20251223,4219698,(not set),(not set),242.47,
20251018,4123432,(not set),(not set),242.370001,
20251127,4191681,(not set),(not set),242.28,
20251119,4182339,(not set),(not set),242.279999,
20251119,4182536,(not set),(not set),242.279999,
20251125,4187952,(not set),(not set),242.279999,
20251218,4215108,(not set),(not set),242.279999,
20251107,4164579,(not set),(not set),242.279998,
20251108,4167330,(not set),(not set),242.279998,
20251020,4126550,(not set),(not set),241.990002,
20251107,4166157,(not set),(not set),241.980001,
20260103,4230197,(not set),(not set),241.980001,
20251114,4176967,(not set),(not set),241.98,
20251213,4209085,(not set),(not set),241.98,
20251215,4210739,(not set),(not set),241.98,
20251215,4211420,(not set),(not set),241.98,
20251219,4216624,(not set),(not set),241.98,
20251220,4217523,(not set),(not set),241.98,
20260102,4226672,(not set),(not set),241.98,
20260102,4227643,(not set),(not set),241.98,
20260106,4238109,(not set),(not set),241.98,
20251203,4197451,(not set),(not set),241.979999,
20260112,4243916,(not set),(not set),241.979999,
20260105,4236598,(not set),(not set),241.979998,
20251209,4204288,(not set),(not set),241.970002,
20251230,4224539,(not set),(not set),241.970002,
20251028,4133334,(not set),(not set),241.970001,
20251210,4205806,(not set),(not set),241.970001,
20251015,4118325,(not set),(not set),241.969998,
20251215,4210869,(not set),(not set),241.96,
20251202,4196134,(not set),(not set),241.770002,
20251218,4215652,(not set),(not set),241.479998,
20251104,4139313,(not set),(not set),241.27,
20251124,4186972,(not set),(not set),241.269998,
20251222,4218739,(not set),(not set),240.980002,
20260112,4244149,(not set),(not set),240.979999,
20251114,4177998,(not set),(not set),240.979998,
20251205,4199549,(not set),(not set),240.970001,
20260112,4244229,(not set),(not set),240.97,
20251024,4129755,(not set),(not set),240.969999,
20260103,4230214,(not set),(not set),240.969999,
20260111,4243252,(not set),(not set),240.969999,
20251211,4206782,(not set),(not set),240.969998,
20251208,4201755,(not set),(not set),239.980002,
20251130,4194619,(not set),(not set),239.980001,
20251020,4126881,(not set),(not set),239.979999,
20251117,4179850,(not set),(not set),239.979998,
20251120,4183251,(not set),(not set),239.979998,
20251219,4216659,(not set),(not set),239.979998,
20251027,4132317,(not set),(not set),239.970001,
20251213,4208580,(not set),(not set),239.970001,
20251118,4181173,(not set),(not set),239.97,
20251214,4209636,(not set),(not set),239.97,
20251217,4213786,(not set),(not set),239.97,
20251115,4178527,(not set),(not set),239.969999,
20251228,4222769,(not set),(not set),239.650002,
20260113,4245582,(not set),(not set),239.580002,
20251030,4135077,(not set),(not set),239.479999,
20260115,4248720,(not set),(not set),239.280001,
20251027,4131925,(not set),(not set),239.14,
20251115,4178869,(not set),(not set),238.98,
20251117,4180085,(not set),(not set),238.979999,
20251117,4180319,(not set),(not set),238.979999,
20260114,4247275,(not set),(not set),238.979999,
20260113,4245603,(not set),(not set),238.979998,
20251106,4161824,(not set),(not set),238.970001,
20251115,4178521,(not set),(not set),238.970001,
20251121,4184391,(not set),(not set),238.97,
20251122,4185457,(not set),(not set),238.97,
20251124,4186911,(not set),(not set),238.969999,
20251019,4124605,(not set),(not set),238.969998,
20251113,4176318,(not set),(not set),238.960001,
20251130,4194434,(not set),(not set),238.860002,
20251120,4183203,(not set),(not set),238.86,
20251117,4180125,(not set),(not set),238.480002,
20251229,4223262,(not set),(not set),238.48,
20251024,4130020,(not set),(not set),238.470001,
20251102,4137093,(not set),(not set),238.470001,
20251203,4197826,(not set),(not set),238.469999,
20251119,4182952,(not set),(not set),237.980002,
20251204,4198541,(not set),(not set),237.98,
20251206,4201030,(not set),(not set),237.98,
20251116,4179210,(not set),(not set),237.979999,
20251230,4224439,(not set),(not set),237.979999,
20251111,4173292,(not set),(not set),237.970002,
20251214,4209474,(not set),(not set),237.970002,
20251127,4191242,(not set),(not set),237.970001,
20251205,4199473,(not set),(not set),237.970001,
20251205,4200362,(not set),(not set),237.970001,
20251210,4204969,(not set),(not set),237.970001,
20251212,4207491,(not set),(not set),237.970001,
20251030,4134913,(not set),(not set),237.97,
20251202,4196596,(not set),(not set),237.97,
20260104,4232781,(not set),(not set),237.97,
20251208,4202651,(not set),(not set),237.969999,
20251213,4209143,(not set),(not set),237.969999,
20251213,4209146,(not set),(not set),237.969999,
20251213,4209194,(not set),(not set),237.969999,
20260114,4247384,(not set),(not set),237.969998,
20251015,4117839,(not set),(not set),237.470001,
20251028,4133141,(not set),(not set),237.47,
20251128,4192874,(not set),(not set),236.99,
20251110,4172129,(not set),(not set),236.980002,
20251114,4177912,(not set),(not set),236.980001,
20251117,4179992,(not set),(not set),236.980001,
20251117,4180039,(not set),(not set),236.980001,
20251213,4209039,(not set),(not set),236.980001,
20251021,4127296,(not set),(not set),236.98,
20251107,4163136,(not set),(not set),236.98,
20251226,4221960,(not set),(not set),236.98,
20251020,4126772,(not set),(not set),236.979999,
20251211,4206657,(not set),(not set),236.979999,
20251215,4211259,(not set),(not set),236.979999,
20251221,4218400,(not set),(not set),236.979998,
20251111,4172943,(not set),(not set),236.970002,
20251202,4196149,(not set),(not set),236.970001,
20251112,4175722,(not set),(not set),236.959998,
20251117,4180361,(not set),(not set),236.959998,
20260112,4244921,(not set),(not set),236.869998,
20251022,4128590,(not set),(not set),236.48,
20251212,4207575,(not set),(not set),235.989999,
20251130,4194648,(not set),(not set),235.980002,
20260112,4244906,(not set),(not set),235.980001,
20251018,4123851,(not set),(not set),235.970001,
20251127,4190838,(not set),(not set),235.970001,
20251231,4225034,(not set),(not set),235.970001,
20251021,4127731,(not set),(not set),235.97,
20251126,4189581,(not set),(not set),235.97,
20260109,4240953,(not set),(not set),235.97,
20251110,4172481,(not set),(not set),235.969999,
20251214,4209536,(not set),(not set),235.969999,
20251111,4173109,(not set),(not set),235.969998,
20251207,4201474,(not set),(not set),235.969998,
20251219,4216682,(not set),(not set),235.969998,
20251123,4185628,(not set),(not set),235.959998,
20251109,4169331,(not set),(not set),235.880001,
20251108,4167947,(not set),(not set),235.879998,
20260103,4228359,(not set),(not set),235.48,
20251103,4138392,(not set),(not set),235.460002,
20251024,4129442,(not set),(not set),235.150002,
20251206,4200892,(not set),(not set),234.980002,
20251220,4217459,(not set),(not set),234.980002,
20251215,4210907,(not set),(not set),234.980001,
20251024,4130011,(not set),(not set),234.98,
20251123,4186161,(not set),(not set),234.98,
20251028,4133154,(not set),(not set),234.979999,
20251115,4178798,(not set),(not set),234.979998,
20251114,4177290,(not set),(not set),234.970001,
20251222,4219302,(not set),(not set),234.969999,
20251028,4133047,(not set),(not set),234.969998,
20251026,4131518,(not set),(not set),234.77,
20251110,4172162,(not set),(not set),234.61,
20251219,4216895,(not set),(not set),234.56,
20251230,4224868,(not set),(not set),234.559999,
20251124,4187440,(not set),(not set),234.559998,
20251024,4130118,(not set),(not set),234.47,
20251102,4137159,(not set),(not set),234.359999,
20251103,4138200,(not set),(not set),234.359999,
20251202,4196167,(not set),(not set),234.229998,
20251017,4121663,(not set),(not set),233.980002,
20251017,4121677,(not set),(not set),233.980002,
20251017,4121679,(not set),(not set),233.980002,
20251027,4132206,(not set),(not set),233.980001,
20251019,4124653,(not set),(not set),233.98,
20251019,4124663,(not set),(not set),233.98,
20251115,4178456,(not set),(not set),233.98,
20251211,4206845,(not set),(not set),233.98,
20251217,4214013,(not set),(not set),233.98,
20251126,4189511,(not set),(not set),233.979999,
20260111,4243172,(not set),(not set),233.979998,
20251217,4214365,(not set),(not set),233.970002,
20251124,4186838,(not set),(not set),233.970001,
20251212,4207765,(not set),(not set),233.97,
20251109,4170682,(not set),(not set),233.969999,
20251207,4202110,(not set),(not set),233.729999,
20251023,4128778,(not set),(not set),233.489999,
20251128,4192175,(not set),(not set),233.459998,
20260113,4246092,(not set),(not set),233.159999,
20260104,4232928,(not set),(not set),233.159998,
20251216,4212706,(not set),(not set),232.980002,
20251016,4120496,(not set),(not set),232.980001,
20260111,4243482,(not set),(not set),232.980001,
20251220,4217544,(not set),(not set),232.98,
20251125,4187876,(not set),(not set),232.979999,
20251224,4220804,(not set),(not set),232.979998,
20251208,4203325,(not set),(not set),232.970002,
20260104,4233969,(not set),(not set),232.97,
20251109,4170155,(not set),(not set),232.969999,
20251115,4178829,(not set),(not set),232.969999,
20251129,4193691,(not set),(not set),232.969998,
20251205,4199885,(not set),(not set),232.950001,
20251125,4188248,(not set),(not set),232.869998,
20251205,4200206,(not set),(not set),232.480002,
20251212,4207222,(not set),(not set),232.480002,
20251215,4210335,(not set),(not set),232.480001,
20251215,4210537,(not set),(not set),232.480001,
20251215,4210977,(not set),(not set),232.480001,
20251216,4212658,(not set),(not set),232.480001,
20251030,4134431,(not set),(not set),232.48,
20251112,4175049,(not set),(not set),232.48,
20251113,4176325,(not set),(not set),232.48,
20251210,4205100,(not set),(not set),232.48,
20251217,4213705,(not set),(not set),232.48,
20251217,4213879,(not set),(not set),232.48,
20251217,4214520,(not set),(not set),232.48,
20251219,4216337,(not set),(not set),232.48,
20251222,4219369,(not set),(not set),232.48,
20251107,4167188,(not set),(not set),232.479999,
20251110,4172691,(not set),(not set),232.479998,
20251221,4217849,(not set),(not set),232.280001,
20251209,4204646,(not set),(not set),232.259998,
20251116,4179039,(not set),(not set),232.170002,
20251209,4204441,(not set),(not set),231.980002,
20251227,4222356,(not set),(not set),231.980002,
20251124,4186485,(not set),(not set),231.980001,
20251126,4189534,(not set),(not set),231.980001,
20251127,4190961,(not set),(not set),231.980001,
20251207,4201792,(not set),(not set),231.980001,
20260110,4242294,(not set),(not set),231.980001,
20251125,4187790,(not set),(not set),231.98,
20251020,4126920,(not set),(not set),231.979999,
20251107,4164365,(not set),(not set),231.979999,
20251122,4185598,(not set),(not set),231.979999,
20251130,4194088,(not set),(not set),231.979999,
20251130,4194676,(not set),(not set),231.979999,
20260101,4225955,(not set),(not set),231.979999,
20260101,4226026,(not set),(not set),231.979999,
20251019,4124325,(not set),(not set),231.979998,
20251031,4135820,(not set),(not set),231.979998,
20251120,4183475,(not set),(not set),231.979998,
20251120,4183879,(not set),(not set),231.979998,
20251121,4184378,(not set),(not set),231.979998,
20251201,4195487,(not set),(not set),231.979998,
